"","distance_from_home","distance_from_last_transaction","ratio_to_median_purchase_price","repeat_retailer","used_chip","used_pin_number","online_order","fraud"
"11350",2.3282044842722,2.3269987811155,5.70450112194735,1,0,0,1,1
"10039",3.06499954203859,7.65867435382008,5.05571642533892,1,0,0,1,1
"7777",13.7405947862316,2.64366832308159,0.338537271456716,1,1,0,1,0
"10922",1.78237276569615,0.494067068388325,12.4243715018112,0,0,0,0,1
"11788",2.46029586686988,0.174297495024001,42.7980306845805,1,0,0,1,1
"3914",30.9668567999424,0.306131678983891,0.574931589075717,1,1,0,1,0
"12396",27.3635369060936,1.54048391800017,10.2058842111647,1,0,0,1,1
"17172",7.04380303900585,0.144135528551165,4.59983100435898,1,0,0,1,1
"1159",6.28007081396313,0.907477461861544,0.129214636719987,1,0,0,0,0
"13289",10.5943727710599,0.300184221962306,4.76670396278242,1,0,0,1,1
"2223",17.9321908117683,2.90738570682494,1.02291326461771,1,0,0,0,0
"3633",7.62722682031406,2.6007043492296,1.41638028324239,1,0,0,1,0
"3458",3.60568147481561,0.409598765812543,0.629462288296421,1,0,0,1,0
"17623",1.06253215029911,16.5506974578258,6.50679499946153,0,1,0,1,1
"7249",1.50053432135721,1.68191768004261,1.65619176556322,0,0,0,1,0
"8120",39.4157874079705,3.39713881547433,0.681881149084111,1,1,1,0,0
"16257",11.9447306721818,0.0949867607327592,6.62340601189721,1,0,0,1,1
"11311",10.1838041224287,0.4649447508155,9.85445467695002,1,1,0,1,1
"9617",270.408843498383,0.336682248859565,3.57526050307418,1,0,0,1,1
"6465",3.53502836098218,0.269850258784983,2.13658290571248,1,0,0,0,0
"4285",5.39425536254705,5.34230307085199,0.360168354222922,1,0,0,1,0
"10574",145.899525203387,0.0222766052838772,3.64443834710963,1,0,0,1,1
"2443",4.51472024822499,0.164348655685143,0.327002923692266,1,1,0,1,0
"31",2.05717253093948,0.815995595585967,1.23168953238152,1,0,0,0,0
"8758",32.1781208091541,1.16618009444072,1.70448767161101,1,0,0,0,0
"12737",3.55126474322811,1.49154016320107,6.3283573667707,1,0,0,1,1
"6502",57.7429056662778,0.686506498839168,2.62095288229166,1,0,0,1,0
"172",7.50573853996095,0.426522887602053,2.28165502158756,1,0,1,1,0
"12872",8.59225102654597,7.17927211494894,8.55755262060579,1,0,0,1,1
"2396",18.6421239654477,1.33148107825031,0.2276165191487,1,1,0,1,0
"14880",13.8092770655703,50.4631304653316,1.42355714464875,1,0,0,1,1
"12936",29.9127388058533,0.373989143898067,4.15920250727053,1,0,0,1,1
"4801",18.1164204961932,0.239085038548297,0.974760390396917,1,0,0,1,0
"16157",109.443941053463,1.26345381416734,5.62036697953549,1,0,0,0,1
"1170",9.27398739262961,2.91927604908366,0.506397671385517,1,0,0,1,0
"4333",40.4510504353782,0.296179372878275,0.105728219568711,1,1,0,1,0
"11177",6.71710130559634,3.78854974706843,6.02028174375469,1,1,0,1,1
"1783",14.7982790267726,4.0198127471264,4.90103222307881,1,0,0,0,0
"2031",5.81987543683625,4.7356786589654,0.967897336724039,1,0,0,1,0
"14895",8.48046185239525,112.423281007707,9.95024164499766,1,0,1,1,1
"10426",1.97713083641826,6.92696477387991,4.179883174815,1,1,0,1,1
"13715",140.767113312095,0.11494205752988,0.613262697791171,1,0,0,1,1
"435",10.2193561223942,31.1051192527979,0.406568743954963,1,0,0,1,0
"3749",144.615036793666,0.297474388405643,1.05059393193931,1,0,0,0,0
"12544",8.06889113192088,66.3055835871675,1.37391499199064,1,0,0,1,1
"16403",0.823611615956401,2.32271312117539,11.7530749845294,0,0,0,1,1
"15115",4.52180702720725,0.199828041598167,4.50821226923826,1,0,0,1,1
"9258",8.26162487006082,60.3315107652125,2.96711120149296,1,0,0,1,1
"3204",7.12960187144773,6.50324329539712,2.71601280237037,1,0,0,0,0
"11603",165.610829071315,0.648233532233111,2.86704369384736,1,0,0,1,1
"13899",35.6737174477042,1.74928666543284,4.41542188930261,1,0,0,1,1
"9697",116.260624223952,13.031121820967,0.823485090120587,1,0,0,1,1
"2657",4.77879445444824,20.8998005870212,1.45186886913788,1,0,0,1,0
"12940",462.037992371368,1.7564556051277,0.623412969925186,1,0,0,1,1
"11453",28.7211743533768,8.64026628389268,6.13118539342294,1,0,0,1,1
"14936",115.48873898393,15.4209373750413,0.121593429079347,1,0,0,1,1
"4914",4.54346983076991,2.28213574535362,1.33995261995487,1,0,0,1,0
"6295",4.38507555213199,0.124054705756927,1.14747109447735,1,0,0,1,0
"3461",108.177966831707,0.314725339377714,0.589383896045693,1,1,0,1,0
"9169",3.15018111582682,0.181384444649066,7.39113652745003,1,1,0,1,1
"4340",0.432473683556781,2.96997020235855,0.547388646044806,0,0,1,0,0
"5795",0.562448583153364,0.186836065719449,0.82959845269057,0,0,0,0,0
"7171",1.80050347521387,1.48782794162463,0.589115409141426,0,1,0,1,0
"1988",5.33155392123164,2.76513729943968,1.13171896477892,1,0,0,0,0
"3383",18.2704306898533,0.19192318825796,0.178024459574199,1,1,0,1,0
"17274",9.62571196443882,2.16437507513738,5.42526112117423,1,0,0,1,1
"16722",19.0947616854998,0.0994514039326307,8.32926471417323,1,1,0,1,1
"16527",24.6256150373603,8.35071221848577,6.15129451269837,1,1,0,1,1
"7701",40.6465931624001,4.81910920295961,0.996781488617237,1,0,0,1,0
"1227",42.0899896855408,0.629148483466818,0.469462275582438,1,1,0,0,0
"1980",4.26898951354657,2.87420597152049,0.302352867744463,1,0,0,1,0
"2818",2.28301215840407,10.1795061721162,2.1763023931333,1,0,0,1,0
"783",7.41377805974965,1.7472645795194,2.9813369823569,1,0,0,1,0
"5116",1.80611537839604,0.540652021434329,2.48686263976777,0,1,0,1,0
"2978",151.863093348184,0.248859523132285,0.571113018656012,1,1,0,1,0
"9687",18.8055765548559,0.602276468875463,22.6125459080147,1,0,0,1,1
"8180",2.06323199507304,0.770258989732647,0.645804978304402,1,0,0,1,0
"4378",12.4100291431401,14.3829957310283,1.05926640184607,1,0,0,0,0
"16664",139.912506224201,0.349615164998788,0.708707438567845,1,0,0,1,1
"10262",19.8594959479817,0.85262378536325,13.6994468903946,1,0,0,1,1
"1637",16.4234498720417,0.190215019441634,2.27184307724763,1,0,1,0,0
"11253",10.7179287559387,1.30182881954355,16.4024724997555,1,0,0,1,1
"6239",9.65953685995224,1.9555654156131,0.438829449753879,1,1,0,1,0
"5674",7.60103762526597,2.11110636787029,0.191144750761711,1,1,1,1,0
"3165",47.2822903462782,0.108325337715982,2.66511576214235,1,0,0,1,0
"6661",3.22729436326127,0.079789572164761,1.98662409981545,1,1,0,1,0
"14607",4.19190329844054,0.0621987569463377,11.975772765857,1,0,0,1,1
"1361",0.515677073596174,0.346285870403534,0.714860775701115,0,0,0,0,0
"4346",2.24554709186418,7.23793946072289,3.25393271222911,1,0,0,1,0
"9359",2.91915128687851,0.60797693292469,4.41484697599272,1,0,0,1,1
"11225",6.44137135841414,0.333936783430313,5.21360890930183,1,1,0,1,1
"14680",147.983253177661,19.6960600875884,0.142823354597342,1,0,0,1,1
"16594",35.8228224451638,0.456501119074867,4.07334768264841,1,0,0,1,1
"2761",25.3408695209096,0.288140778573926,6.16024147149485,1,1,0,0,0
"16501",1.50925839050538,20.87680071243,8.71666905807754,0,1,0,1,1
"8384",6.02286023101042,7.33119101582794,1.46059613176607,1,1,0,1,0
"1337",38.0529470274153,0.298388482022813,3.7334399219186,1,0,1,1,0
"12959",14.2351952104721,52.0457966554721,0.985262778661439,1,0,0,1,1
"5982",30.7517967614644,0.141931391012812,0.884718757646319,1,0,0,0,0
"3853",3.77058673626731,3.38554127999696,0.234012276415776,1,1,0,1,0
"5687",3.17909757106299,0.0474010359782648,3.99278524233585,1,0,0,1,0
"1471",3.51974671843707,9.19372649818386,0.245941117907387,1,1,0,1,0
"11434",140.57517355764,0.713119130313395,1.15806962491244,1,0,0,1,1
"15906",18.4115903135056,2.95441796911117,15.6941429903661,1,1,0,1,1
"16556",5.94664793285576,20.2467819581491,14.0055554914201,1,0,0,1,1
"15090",17.4174095046987,0.592711585930213,5.46226977497676,1,1,0,1,1
"16514",218.740765955482,2.48284074884889,0.197498290961413,1,0,0,1,1
"1999",26.8427688030072,0.369565075065567,0.272969912783951,1,0,0,1,0
"4781",21.7982550033601,0.0699652313574221,1.07900338517954,1,0,0,1,0
"5280",24.5007326970213,5.26575541049882,4.28664235918966,1,0,0,0,0
"16785",14.7022276142043,7.33981406061798,11.5754356090924,1,1,0,1,1
"16555",21.0894507671761,2.36780584866132,6.03561922714696,1,1,0,1,1
"15398",13.6254706063708,0.0934261616610964,15.1410189912021,1,1,0,1,1
"11261",2.0175357273378,9.98691893461858,7.36125179898701,1,1,0,1,1
"2621",42.8670689079109,0.823689442537336,1.51920590032519,1,0,0,1,0
"3630",12.8013458706141,0.173158139664367,2.46974227083144,1,1,0,1,0
"6419",1.41978321444831,0.867601227818483,0.704899323186483,0,1,0,0,0
"15017",5.22835799729082,6.21276216570665,4.01504630009005,1,1,0,1,1
"8933",172.954695790859,3.74469755380332,1.70325252483934,1,1,0,1,0
"5990",12.6575190389654,6.70723670454755,0.778237705072878,1,1,0,1,0
"15753",0.733680485531319,17.7763551262553,8.09402565386533,0,0,0,1,1
"15573",98.8048478350759,28.661350029089,4.86403834544939,1,1,0,1,1
"357",25.555708952984,3.46412227785832,3.75912355828924,1,0,0,0,0
"4623",3.64959842122664,1.08680163508731,0.324942315257158,1,1,1,0,0
"596",3.2668694194351,3.29939574890704,1.32027147854406,1,0,0,1,0
"1844",17.5367367886502,0.263871261992384,1.33501965706262,1,0,0,0,0
"98",37.5650240331041,0.32913890937756,0.722200072131901,1,1,0,1,0
"9908",1.63674740846639,8.63510854714172,5.36905125217891,0,1,0,1,1
"11838",11.3271218736335,1.03254439659971,6.0399388469433,1,0,0,1,1
"6450",3.96598041387116,4.10878872299331,3.43027663112465,1,0,0,1,0
"16441",2.51396586074126,50.553805688014,1.15288121503605,1,0,0,1,1
"11803",1.04327150368805,1.19116582855021,4.34062920779341,0,0,0,1,1
"14282",8.8322391245096,15.2815705872472,5.81498312451015,1,0,0,1,1
"14460",6.96966551193137,4.14396735634623,7.96367925471431,1,0,0,1,1
"4072",51.0044499913999,0.25536620667011,0.699608231573741,1,0,0,1,0
"17250",0.751757097170472,2.73120987376815,4.8458048118942,0,0,0,1,1
"9010",14.6515906223965,1.28077929215482,0.500799031611896,1,1,1,1,0
"5092",6.56176534167664,15.7397720692649,3.29328616588574,1,0,0,1,0
"175",18.0382469708378,3.71983404090972,0.64491800580256,1,1,0,1,0
"9420",32.9960316786384,2.03875157166418,4.78003813211133,1,0,0,1,1
"4967",7.7244246488555,2.14979455048496,1.39373128059135,1,1,0,1,0
"16321",3.87258638103429,1.90469328599989,4.86053347377622,1,1,0,1,1
"16221",111.52415138522,3.07547547356912,1.05706124648229,1,0,0,1,1
"9809",20.5439071442791,0.890776445838967,5.31317198825564,1,0,0,1,1
"13191",27.3807781312748,1.56821012747444,4.29925131230975,1,0,0,1,1
"13402",2.78747239099571,2.50692596734719,4.24903494008026,1,0,0,1,1
"14428",16.7909085805764,15.7230551471591,7.86987434767371,1,0,0,1,1
"15099",24.7946536590391,9.76909042344464,7.53337024649533,1,0,0,1,1
"2055",5.61686339994832,0.25344774292646,0.567082471153657,1,0,0,1,0
"4774",14.6251909948187,12.4727860494118,0.499641696039984,1,1,0,0,0
"12234",0.756390573126586,0.265444184225706,5.26249512888172,0,0,0,1,1
"4725",2.83815629733621,0.204747271117334,0.704513790170605,1,0,0,0,0
"17310",1.856628978713,2.85134921856045,4.36757182298617,0,0,0,1,1
"7618",7.20452727212345,0.266759080159798,2.57781613110282,1,0,1,0,0
"7516",17.5006060427203,10.3590815817998,0.291813399313989,1,0,0,1,0
"12650",108.977447702091,6.23384188170959,0.369696524987339,1,0,0,1,1
"13509",124.734720845218,5.05527746130328,5.17922575901399,1,0,1,1,1
"14343",1.237232194277,2.80882829364179,5.66101899209652,0,1,0,1,1
"12217",3.65211566481149,0.218660832408891,6.04958272232346,1,0,0,1,1
"15980",944.207066952775,10.1396748395321,0.297509275324402,1,0,0,1,1
"17718",1.1739856959874,0.590161150572779,4.71902688112166,0,0,0,1,1
"8616",8.42228473834041,0.209008977849506,0.856545178529083,1,1,0,0,0
"5267",17.2431404213516,2.19686381860653,0.559460951968045,1,0,0,1,0
"9633",15.9901657879669,0.205921112604215,5.04213569644547,1,0,0,1,1
"12268",63.18761392711,1.24420324368656,6.54872932734741,1,1,0,1,1
"292",21.3522741102298,9.32385730056353,3.48212415861928,1,1,0,0,0
"16267",0.866671493743415,0.420379564991906,5.04865170888249,0,0,0,0,1
"14213",88.0890378229671,0.0260363358507336,5.45398298315217,1,1,0,1,1
"1586",34.9870900392617,1.89220874026406,0.205435944408369,1,0,0,0,0
"4207",4.95770800455772,1.4153116272555,2.80194007495705,1,0,0,1,0
"9514",1633.12309980533,0.110967355022927,5.96865429321986,1,0,1,1,1
"17594",154.210530966809,0.15626804374456,1.18826767671632,1,0,0,1,1
"9688",7.06493648984953,0.451652136012301,4.47615147827219,1,0,0,1,1
"9638",11.7691280736321,19.9904491264691,6.3335922337985,1,0,0,1,1
"185",14.3939214386152,2.47386802470112,17.204683244539,1,0,0,0,0
"17442",27.6096169703574,2.96136921243418,10.0318781535916,1,0,0,1,1
"14643",215.287775409453,3.09646422893078,0.97023404053425,1,0,0,1,1
"15005",3.75152986453827,1.05633009946084,8.18241475996216,1,0,0,1,1
"13550",1.104860201827,0.538092264471757,6.42605009282906,0,0,0,0,1
"16123",8.38333320835631,1.07278293801887,4.64620560763881,1,0,0,1,1
"16347",11.1749352152083,7.40532833686504,18.9022185986238,1,0,0,1,1
"11785",187.560608534573,0.288195278846483,0.668031734630692,1,0,0,1,1
"16237",47.2565136668751,0.533622683132145,4.69464235345706,1,0,0,1,1
"2576",0.726353004758665,0.245648673147401,0.731967567229331,0,0,0,1,0
"14853",16.8311187996039,0.817534089797004,5.9771947516548,1,0,0,1,1
"188",35.5954488523432,0.200593645717406,2.13751896277868,1,1,0,1,0
"9282",7.63215459038691,0.394315196022422,6.32056063039664,1,0,0,1,1
"12050",3.64818116350343,0.8675280268754,10.0468507796676,1,0,0,1,1
"12152",131.690190264522,2.5335520470277,0.368266226851893,1,0,0,1,1
"9753",104.081165030653,0.205221639745945,0.979314996566715,1,0,0,1,1
"11405",6.63783394472627,18.5674046189784,5.5752131022928,1,1,0,1,1
"684",11.1035460379794,2.36473356325559,0.376077854394888,1,0,0,0,0
"2851",3.42071493658199,0.875133306278379,0.362491940983687,1,1,0,1,0
"8435",2.03320062791257,0.101939808996648,0.486262200222154,1,0,0,0,0
"5776",1.47003097521144,20.4429293095929,0.912371852460597,0,0,0,1,0
"7870",3.48207407367081,0.0181629285530158,2.87875563086547,1,1,1,1,0
"14259",189.542612229376,0.143930273009927,7.54309169468827,1,0,0,1,1
"12161",347.503349109696,43.3575460304171,2.14500558814139,1,0,0,1,1
"13128",190.435414219517,0.40400243283487,4.08192880781159,1,0,0,1,1
"17155",114.005150226366,0.137430903559598,0.85872602777037,1,0,0,1,1
"2847",14.7838775196767,3.21265311880134,0.740087806508099,1,1,0,1,0
"865",34.2890030239651,0.562244436144258,2.17082809743062,1,0,0,1,0
"4666",16.9277038306863,3.92325723646591,1.29233284405233,1,0,0,1,0
"8436",6.90665267661367,0.484512031527276,3.65583425693919,1,1,0,1,0
"10351",5.75060687307632,1.42145661674352,4.72192263735472,1,0,0,1,1
"5337",7.63766451163906,0.058278911204783,0.685732699408916,1,1,0,1,0
"3829",4.60977949819272,1.52476262808436,2.66921418977648,1,0,0,0,0
"14028",71.5677367966835,0.136384025228809,6.76084305590187,1,0,0,1,1
"7667",4.70677765384303,8.43670951977586,0.187738151222249,1,0,0,1,0
"5809",54.0310932191258,72.8375928014584,1.75946384490655,1,1,0,1,0
"16443",11.140335304236,1.17905141818472,5.24951786818186,1,1,0,1,1
"15407",1.57619106588813,0.0188807969749483,11.5222796029441,0,0,0,0,1
"3536",8.49222354961268,0.212196758318472,0.578004669142888,1,1,0,1,0
"15734",0.229672634134783,0.700802601376378,6.59565721454795,0,0,0,0,1
"8706",25.553600204816,0.641827164143561,1.19447122544783,1,1,0,1,0
"1989",11.3354302169122,0.135292622470437,0.337731971794711,1,0,0,0,0
"9469",13.4453767187757,0.582856027809596,4.86826816028567,1,1,0,1,1
"10224",3.57102587874836,0.563125462812919,7.32896719919369,1,0,0,1,1
"3494",114.691302941665,1.17290901988489,0.741284154640568,1,1,0,0,0
"10020",210.410308072247,23.0071202157928,1.80718675254682,1,0,0,1,1
"5276",7.44722441524021,0.703742593225264,3.35199911440625,1,0,0,1,0
"13334",208.979898004984,0.89020797572023,0.741268082036218,1,0,0,1,1
"17187",0.818722071128866,0.0192386200206036,4.99286784664124,0,0,0,1,1
"15133",50.2788269533421,3.52907071398061,4.93410721801483,1,0,0,1,1
"1933",40.4516703862581,1.09055454351541,2.37361330445386,1,0,0,0,0
"5482",6.05495652444756,1.18599145618002,0.440554510658736,1,1,0,0,0
"16467",136.014268401881,3.30691967216133,10.4475972638625,1,0,1,1,1
"11189",140.914888208836,0.101797367122799,1.91013775548379,1,0,0,1,1
"4437",33.7289866093142,0.427552552229202,0.615730127853065,1,0,0,0,0
"10927",112.741913167519,6.71251241594079,6.64874008971434,1,0,0,1,1
"7348",7.55264303851393,0.0168002288193544,0.217174901964671,1,1,0,1,0
"8335",29.006594693268,0.285501042375918,3.16865178157465,1,0,0,1,0
"12892",7.38965992122363,2.19108210002803,6.75527999860066,1,0,0,1,1
"14355",5.29128073983863,0.378665130138347,4.83289394469947,1,1,0,1,1
"15881",47.6858630987959,1.29102676358727,4.2442115265658,1,0,0,1,1
"11615",3.5453461787586,2.48476776838099,4.7557257829065,1,0,0,1,1
"13655",3.46048969452545,0.288210853799968,4.02258678461033,1,0,0,1,1
"3236",5.67604308001458,0.286072707742514,0.429901534977661,1,0,0,0,0
"9397",180.144282448568,19.3726555739172,2.57891376003878,1,0,0,1,1
"7801",38.8660694474666,10.7604406600216,0.399547556562895,1,0,0,0,0
"2543",1.80278881516888,0.139199305302889,0.325990036933237,0,0,1,1,0
"7113",8.6897475394912,2.79617272633921,1.09696748587764,1,0,0,1,0
"6210",10.7742233774692,5.89782497340094,0.14130031316418,1,0,0,1,0
"14626",5.53378265244869,4.14514973894154,8.3753259565355,1,1,0,1,1
"9684",9.20118584164344,1.20136118481186,6.99448268199318,1,1,0,1,1
"12491",212.006874246586,0.488939721114744,0.455193123410108,1,0,0,1,1
"2633",18.7110853861671,0.615698882481132,1.43212739961635,1,0,0,1,0
"9972",31.4164679376464,116.085003826015,0.162373053950329,1,0,0,1,1
"15587",0.254513701871027,0.585725952715283,5.65769582554851,0,0,0,0,1
"17130",166.558153559109,7.70945994203172,0.199724131165433,1,0,0,1,1
"5853",29.4222308784126,0.919363774410714,0.889540993299323,1,0,0,1,0
"17273",15.2884811913643,0.0362649780115188,5.2308454695301,1,0,0,1,1
"15147",244.823422380249,1.03407162825782,0.623802310990658,1,0,0,1,1
"8432",1.375118519563,3.51620252640278,0.33700052055074,0,1,0,1,0
"4878",3.48136515552606,0.209888396446525,0.148989757744507,1,0,0,1,0
"2296",16.2151138434057,0.10592013836,2.69863079530053,1,0,0,0,0
"15437",203.573640213086,2.76452744947517,4.31415730452554,1,1,0,1,1
"12312",295.201831437906,0.403284063602714,0.65441935345753,1,0,0,1,1
"2196",17.4145941366559,0.440401549923046,0.205015347962298,1,0,0,1,0
"15235",28.4337351916743,0.0232520769920908,5.69870986504368,1,0,0,1,1
"11336",7.08579896618621,11.9752024871347,5.01326026734362,1,1,0,1,1
"15823",14.6451010984239,1.80577275109547,4.01787404568228,1,0,0,1,1
"13607",8.27983218496625,1.30334135296091,5.54207286351457,1,1,0,1,1
"1077",5.53885120694533,7.95703893643988,1.46317199253051,1,0,0,1,0
"7880",29.5096472532369,9.4682113726777,1.90692100654048,1,0,0,0,0
"5947",13.094660610207,11.0648625025754,3.20379226630202,1,0,0,1,0
"4056",3.47021293851197,1.95634382163333,1.37084587812994,1,1,0,0,0
"5355",2.3163536829585,17.5228663292031,0.506519935112821,1,0,0,0,0
"9758",0.595896215273627,248.265026841864,0.451333202017911,0,0,0,1,1
"927",2.82606634977598,0.783614302486202,1.26378081658618,1,0,0,1,0
"15009",24.6897975634167,119.107764841746,0.690092144348143,1,0,0,1,1
"3168",16.1225510019475,0.0770116078053163,0.565553587825304,1,0,0,1,0
"12639",3.13240941661958,2.61693690620782,6.37880297038869,1,0,0,1,1
"1568",5.75446118681275,23.5977925365598,0.366483728173802,1,0,0,0,0
"1665",2.92597820974706,1.09083232751459,2.24402068574559,1,0,0,1,0
"12106",4.65312974645044,0.138902332135944,7.60346513906837,1,1,0,1,1
"6310",71.0164322839524,0.172618486943052,1.47307041411101,1,1,0,1,0
"1456",4.84271193956378,0.0529071328433634,0.669427764983091,1,0,0,1,0
"4770",2.17106930232239,0.0338275457280357,0.578622243030979,1,1,0,1,0
"2051",2.07377686705091,9.78766036262848,0.684454798085948,1,1,0,0,0
"2126",4.81494245892855,1.34516522375709,13.0378730588874,1,0,0,0,0
"11987",25.6433328028599,0.856609093163603,4.74582995727556,1,1,0,1,1
"17080",193.850033738079,0.15355598796303,6.2138788278157,1,0,0,1,1
"137",6.3345887840652,2.90944905434937,1.70419585930466,1,0,0,0,0
"11093",11.6202380122739,0.298057235411633,5.23264731779487,1,0,0,1,1
